index,name,sector,biome,hazards,hash,position,waypoints,maxHealth,health,disabled,initialOwner,currentOwner,regenPerSecond,event,statistics,attacking
235,STOR THA PRIME,Quintus,"{'name': 'Icemoss', 'description': 'Ice and moss-covered rock can be found across most of the surface of this planet.'}","[{'name': 'Extreme Cold', 'description': 'Icy temperatures reduce rate of fire and delay heat buildup in weapons.'}]",3339959103,"{'x': -0.75561637, 'y': -0.5062855}",[],1000000,1000000,False,Humans,Humans,1388.8889,,"{'missionsWon': 0, 'missionsLost': 0, 'missionTime': 0, 'terminidKills': 0, 'automatonKills': 0, 'illuminateKills': 0, 'bulletsFired': 0, 'bulletsHit': 0, 'timePlayed': 0, 'deaths': 0, 'revives': 0, 'friendlies': 0, 'missionSuccessRate': 0, 'accuracy': 0, 'playerCount': 0}",[]
236,STOUT,Quintus,"{'name': 'Crimsonmoor', 'description': 'A crimson algae has propagated wildly across this entire planet, coating its rocky hills with a constant red that masks the spilt blood of the heroes who defend it from tyranny.'}","[{'name': 'Ion Storms', 'description': 'Ion storms intermittently disable Stratagems.'}]",3478070727,"{'x': -0.6258253, 'y': -0.40203378}",[],1000000,1000000,False,Humans,Humans,1388.8889,,"{'missionsWon': 186096, 'missionsLost': 18615, 'missionTime': 796011005, 'terminidKills': 0, 'automatonKills': 0, 'illuminateKills': 131941087, 'bulletsFired': 546711313, 'bulletsHit': 525216168, 'timePlayed': 796011005, 'deaths': 1291827, 'revives': 0, 'friendlies': 246770, 'missionSuccessRate': 90, 'accuracy': 96, 'playerCount': 1}",[]
237,TERMADON,Quintus,"{'name': 'Highlands', 'description': 'Rocky outcroppings punctuate fields of tall grass in a planet dominated by misty highland terrain.'}","[{'name': 'Thick Fog', 'description': 'Dense fog lightly reduce visibility for both enemy and friendly units.'}, {'name': 'Rainstorms', 'description': 'Torrential rainstorms reduce visibility.'}]",1923795699,"{'x': -0.8608651, 'y': -0.36050615}",[],1000000,1000000,False,Humans,Humans,1388.8889,,"{'missionsWon': 44897, 'missionsLost': 7180, 'missionTime': 201774435, 'terminidKills': 0, 'automatonKills': 0, 'illuminateKills': 31809667, 'bulletsFired': 140251868, 'bulletsHit': 133884824, 'timePlayed': 201774435, 'deaths': 397376, 'revives': 0, 'friendlies': 77440, 'missionSuccessRate': 86, 'accuracy': 95, 'playerCount': 1}",[]
238,TIBIT,Severin,"{'name': 'Ethereal', 'description': 'This world teems with ethereal, boundless, and peculiar plant life that spreads silent and uninterrupted across its entire surface.'}","[{'name': 'None', 'description': ""This planet's environment is not yet known, or has no environmental modifiers.""}]",2658611086,"{'x': -0.7807918, 'y': -0.3289472}",[241],1000000,1000000,False,Automaton,Humans,1388.8889,,"{'missionsWon': 5662437, 'missionsLost': 482508, 'missionTime': 16201381508, 'terminidKills': 20049, 'automatonKills': 1034360560, 'illuminateKills': 0, 'bulletsFired': 7921757056, 'bulletsHit': 7585830500, 'timePlayed': 16201381508, 'deaths': 43822553, 'revives': 0, 'friendlies': 3999403, 'missionSuccessRate': 92, 'accuracy': 95, 'playerCount': 1}",[]
239,TIEN KWAN,Theseus,"{'name': 'Icemoss Special', 'description': 'Ice and moss-covered rock can be found across most of the surface of this planet.'}","[{'name': 'Extreme Cold', 'description': 'Icy temperatures reduce rate of fire and delay heat buildup in weapons.'}, {'name': 'Meteor Storms', 'description': 'Meteors impact the surface causing massive damage.'}]",2659689769,"{'x': -0.6268659, 'y': -0.12653387}",[151],1000000,1000000,False,Humans,Humans,1388.8889,,"{'missionsWon': 5007, 'missionsLost': 1919, 'missionTime': 4919847, 'terminidKills': 0, 'automatonKills': 350980, 'illuminateKills': 0, 'bulletsFired': 2749670, 'bulletsHit': 2702866, 'timePlayed': 4919847, 'deaths': 24962, 'revives': 0, 'friendlies': 1224, 'missionSuccessRate': 72, 'accuracy': 98, 'playerCount': 1}",[]
240,TROOST,Trigon,"{'name': 'Wasteland', 'description': 'The lifeless grey of this planet is interrupted only by the violet flowers that grow from strange, parasitic outcroppings.'}","[{'name': 'Thick Fog', 'description': 'Dense fog lightly reduce visibility for both enemy and friendly units.'}]",1049999007,"{'x': -0.9021621, 'y': 0.15547518}",[243],1000000,1000000,False,Humans,Humans,2.2222223,,"{'missionsWon': 6054555, 'missionsLost': 727980, 'missionTime': 6465105570, 'terminidKills': 5354, 'automatonKills': 496469405, 'illuminateKills': 0, 'bulletsFired': 3132549014, 'bulletsHit': 2713038695, 'timePlayed': 6465105570, 'deaths': 22511901, 'revives': 0, 'friendlies': 2602563, 'missionSuccessRate': 89, 'accuracy': 86, 'playerCount': 0}",[]
241,UBANEA,Severin,"{'name': 'Crimsonmoor', 'description': 'A crimson algae has propagated wildly across this entire planet, coating its rocky hills with a constant red that masks the spilt blood of the heroes who defend it from tyranny.'}","[{'name': 'Ion Storms', 'description': 'Ion storms intermittently disable Stratagems.'}]",2216912817,"{'x': -0.8157918, 'y': -0.2170526}","[152, 153]",1000000,1000000,False,Automaton,Humans,1388.8889,,"{'missionsWon': 7537569, 'missionsLost': 986243, 'missionTime': 8434210927, 'terminidKills': 37206, 'automatonKills': 665174957, 'illuminateKills': 0, 'bulletsFired': 4654811328, 'bulletsHit': 4322722695, 'timePlayed': 8434210927, 'deaths': 31840069, 'revives': 0, 'friendlies': 3164940, 'missionSuccessRate': 88, 'accuracy': 92, 'playerCount': 2}",[]
242,USTOTU,Trigon,"{'name': 'Desert', 'description': 'A desert planet prone to unpredictable and dangerous sand twisters.'}","[{'name': 'Intense Heat', 'description': 'High temperatures increase stamina drain and speed up heat buildup in weapons.'}, {'name': 'Tremors', 'description': 'Frequent earthquakes stun players and enemies alike.'}]",260933067,"{'x': -0.806865, 'y': 0.20750636}","[240, 243]",1000000,1000000,False,Humans,Humans,2.2222223,,"{'missionsWon': 3821701, 'missionsLost': 514226, 'missionTime': 5383192093, 'terminidKills': 1680, 'automatonKills': 412384854, 'illuminateKills': 0, 'bulletsFired': 2622609109, 'bulletsHit': 2634955848, 'timePlayed': 5383192093, 'deaths': 20417762, 'revives': 0, 'friendlies': 1947633, 'missionSuccessRate': 88, 'accuracy': 100, 'playerCount': 3}",[]
243,VANDALON IV,Trigon,"{'name': 'Winter', 'description': ""Submerged in eternal winter, this world's frosty peaks glimmer in the light of its too-distant star.""}","[{'name': 'Extreme Cold', 'description': 'Icy temperatures reduce rate of fire and delay heat buildup in weapons.'}, {'name': 'Blizzards', 'description': 'Intense blizzard reduce mobility and moderately reduce visibility for both enemy and friendly units.'}]",230950549,"{'x': -0.840825, 'y': 0.06103413}","[155, 197]",1000000,1000000,False,Humans,Humans,2.2222223,,"{'missionsWon': 4460142, 'missionsLost': 444975, 'missionTime': 11281517780, 'terminidKills': 339, 'automatonKills': 841694590, 'illuminateKills': 0, 'bulletsFired': 5315686012, 'bulletsHit': 5658220784, 'timePlayed': 11281517780, 'deaths': 30395817, 'revives': 0, 'friendlies': 2997647, 'missionSuccessRate': 90, 'accuracy': 100, 'playerCount': 1}",[]
244,VARYLIA 5,Trigon,"{'name': 'Highlands', 'description': 'Rocky outcroppings punctuate fields of tall grass in a planet dominated by misty highland terrain.'}","[{'name': 'Thick Fog', 'description': 'Dense fog lightly reduce visibility for both enemy and friendly units.'}, {'name': 'Rainstorms', 'description': 'Torrential rainstorms reduce visibility.'}]",17046409,"{'x': -0.74635, 'y': 0.3441284}","[242, 247]",1000000,1000000,False,Humans,Humans,2.2222223,,"{'missionsWon': 2847961, 'missionsLost': 262402, 'missionTime': 12173744387, 'terminidKills': 56, 'automatonKills': 818868589, 'illuminateKills': 0, 'bulletsFired': 4857162161, 'bulletsHit': 4982480026, 'timePlayed': 12173744387, 'deaths': 27385293, 'revives': 0, 'friendlies': 2620388, 'missionSuccessRate': 91, 'accuracy': 100, 'playerCount': 0}",[]
245,WASAT,Ymir,"{'name': 'Toxic', 'description': ""Dense, toxic fumes from deep within the planet's crust seep out of cracks in the earth and coat the ground in a sickly haze.""}","[{'name': 'Acid Storms', 'description': 'Corrosive acid storms temporarily reduce armor effectiveness for both enemy and friendly units.'}]",3825459240,"{'x': -0.6519177, 'y': 0.45428553}",[],1000000,1000000,False,Humans,Humans,1.25,,"{'missionsWon': 1071664, 'missionsLost': 108828, 'missionTime': 4201413631, 'terminidKills': 0, 'automatonKills': 312596701, 'illuminateKills': 0, 'bulletsFired': 1732055235, 'bulletsHit': 1798959712, 'timePlayed': 4201413631, 'deaths': 10598022, 'revives': 0, 'friendlies': 1070045, 'missionSuccessRate': 90, 'accuracy': 100, 'playerCount': 0}",[]
246,VEGA BAY,Ymir,"{'name': 'Winter', 'description': ""Submerged in eternal winter, this world's frosty peaks glimmer in the light of its too-distant star.""}","[{'name': 'Extreme Cold', 'description': 'Icy temperatures reduce rate of fire and delay heat buildup in weapons.'}, {'name': 'Blizzards', 'description': 'Intense blizzard reduce mobility and moderately reduce visibility for both enemy and friendly units.'}]",229350423,"{'x': -0.7952854, 'y': 0.4969178}","[245, 247, 249]",1000000,1000000,False,Humans,Humans,2.2222223,,"{'missionsWon': 1567528, 'missionsLost': 105758, 'missionTime': 6216201781, 'terminidKills': 145, 'automatonKills': 470664921, 'illuminateKills': 0, 'bulletsFired': 2490067567, 'bulletsHit': 2641162304, 'timePlayed': 6216201781, 'deaths': 13094884, 'revives': 0, 'friendlies': 1457526, 'missionSuccessRate': 93, 'accuracy': 100, 'playerCount': 0}",[]
247,WEZEN,Ymir,"{'name': 'Desolate', 'description': 'Scorching temperatures, high winds, and low precipitation cause a near-constant cycle of fires to sweep this planet, punctuated by short bursts of lush rebirth between infernos.'}","[{'name': 'Intense Heat', 'description': 'High temperatures increase stamina drain and speed up heat buildup in weapons.'}, {'name': 'Fire Tornadoes', 'description': 'Planet is ravaged by deadly fire tornadoes.'}]",1554138344,"{'x': -0.8741281, 'y': 0.3473503}",[],1000000,1000000,False,Humans,Humans,2.2222223,,"{'missionsWon': 1376251, 'missionsLost': 114698, 'missionTime': 5335287280, 'terminidKills': 0, 'automatonKills': 380385157, 'illuminateKills': 0, 'bulletsFired': 2252994226, 'bulletsHit': 2313412124, 'timePlayed': 5335287280, 'deaths': 13291195, 'revives': 0, 'friendlies': 1161588, 'missionSuccessRate': 92, 'accuracy': 100, 'playerCount': 1}",[]
248,VINDEMITARIX PRIME,Valdis,"{'name': 'Ethereal', 'description': 'This world teems with ethereal, boundless, and peculiar plant life that spreads silent and uninterrupted across its entire surface.'}","[{'name': 'None', 'description': ""This planet's environment is not yet known, or has no environmental modifiers.""}]",1826401325,"{'x': -0.56103384, 'y': 0.77082515}",[],1000000,1000000,False,Humans,Automaton,4.1666665,,"{'missionsWon': 54, 'missionsLost': 8, 'missionTime': 170945, 'terminidKills': 0, 'automatonKills': 10789, 'illuminateKills': 0, 'bulletsFired': 82070, 'bulletsHit': 82486, 'timePlayed': 170945, 'deaths': 537, 'revives': 0, 'friendlies': 46, 'missionSuccessRate': 87, 'accuracy': 100, 'playerCount': 0}",[]
249,X-45,Ymir,"{'name': 'Swamp', 'description': 'Tall, gnarled trees flourish across the surface of this forested world. Sunlight filters past dangling vines, to the saturated undergrowth below.'}","[{'name': 'Rainstorms', 'description': 'Torrential rainstorms reduce visibility.'}]",2165203458,"{'x': -0.6895062, 'y': 0.5908651}",[245],1000000,1000000,False,Humans,Humans,1388.8889,,"{'missionsWon': 719989, 'missionsLost': 68509, 'missionTime': 3013938757, 'terminidKills': 0, 'automatonKills': 240377561, 'illuminateKills': 0, 'bulletsFired': 1285486988, 'bulletsHit': 1387710094, 'timePlayed': 3013938757, 'deaths': 5512715, 'revives': 0, 'friendlies': 750295, 'missionSuccessRate': 91, 'accuracy': 100, 'playerCount': 1}",[]
250,YED PRIOR,Tanis,"{'name': 'Crimsonmoor', 'description': 'A crimson algae has propagated wildly across this entire planet, coating its rocky hills with a constant red that masks the spilt blood of the heroes who defend it from tyranny.'}","[{'name': 'Ion Storms', 'description': 'Ion storms intermittently disable Stratagems.'}]",714233297,"{'x': -0.13953374, 'y': 0.7098659}","[70, 162, 251]",1000000,1000000,False,Humans,Automaton,4.1666665,,"{'missionsWon': 681189, 'missionsLost': 49453, 'missionTime': 2041717756, 'terminidKills': 704, 'automatonKills': 180575799, 'illuminateKills': 0, 'bulletsFired': 822576414, 'bulletsHit': 893489824, 'timePlayed': 2041717756, 'deaths': 3983325, 'revives': 0, 'friendlies': 430225, 'missionSuccessRate': 93, 'accuracy': 100, 'playerCount': 513}",[]
251,ZEFIA,Tanis,"{'name': 'Ethereal', 'description': 'This world teems with ethereal, boundless, and peculiar plant life that spreads silent and uninterrupted across its entire surface.'}","[{'name': 'None', 'description': ""This planet's environment is not yet known, or has no environmental modifiers.""}]",252504470,"{'x': -0.048947096, 'y': 0.72179186}",[162],1000000,1000000,False,Humans,Automaton,4.1666665,,"{'missionsWon': 626536, 'missionsLost': 64762, 'missionTime': 2180678580, 'terminidKills': 0, 'automatonKills': 182205200, 'illuminateKills': 0, 'bulletsFired': 881772118, 'bulletsHit': 962883852, 'timePlayed': 2180678580, 'deaths': 4897298, 'revives': 0, 'friendlies': 553988, 'missionSuccessRate': 90, 'accuracy': 100, 'playerCount': 276}",[]
252,ZOSMA,Gellert,"{'name': 'Moon', 'description': 'A rocky, lonely moon with extremely valuable mineral deposits underneath the surface.'}","[{'name': 'Extreme Cold', 'description': 'Icy temperatures reduce rate of fire and delay heat buildup in weapons.'}, {'name': 'Meteor Storms', 'description': 'Meteors impact the surface causing massive damage.'}]",2360232252,"{'x': -0.35552636, 'y': 0.8833641}",[253],1000000,1000000,False,Humans,Humans,1388.8889,,"{'missionsWon': 0, 'missionsLost': 0, 'missionTime': 0, 'terminidKills': 0, 'automatonKills': 0, 'illuminateKills': 0, 'bulletsFired': 0, 'bulletsHit': 0, 'timePlayed': 0, 'deaths': 0, 'revives': 0, 'friendlies': 0, 'missionSuccessRate': 0, 'accuracy': 0, 'playerCount': 0}",[]
253,ZZANIAH PRIME,Gellert,"{'name': 'Mesa', 'description': ""A blazing-hot desert planet, it's rocky mesas are the sole interruptions to the endless sea of dunes.""}","[{'name': 'Intense Heat', 'description': 'High temperatures increase stamina drain and speed up heat buildup in weapons.'}, {'name': 'Sandstorms', 'description': 'Dense sandstorms reduce mobility and greatly reduce visibility for both enemy and friendly units.'}]",1524642040,"{'x': -0.19952635, 'y': 0.9263641}",[207],1000000,1000000,False,Humans,Humans,1.3888888,,"{'missionsWon': 525118, 'missionsLost': 43354, 'missionTime': 2089004434, 'terminidKills': 0, 'automatonKills': 199029842, 'illuminateKills': 0, 'bulletsFired': 744897127, 'bulletsHit': 829587692, 'timePlayed': 2089004434, 'deaths': 4334224, 'revives': 0, 'friendlies': 466710, 'missionSuccessRate': 92, 'accuracy': 100, 'playerCount': 0}",[]
254,SKITTER,Hawking,"{'name': 'Foggy Swamp', 'description': 'Squelching mud, twisting roots; the odor of rot and anarchy. A teeming, endless morass.'}","[{'name': 'Thick Fog', 'description': 'Dense fog lightly reduce visibility for both enemy and friendly units.'}]",3789806846,"{'x': 0.14810903, 'y': 0.9233154}",[],1000000,1000000,False,Humans,Humans,1388.8889,,"{'missionsWon': 0, 'missionsLost': 0, 'missionTime': 0, 'terminidKills': 0, 'automatonKills': 0, 'illuminateKills': 0, 'bulletsFired': 0, 'bulletsHit': 0, 'timePlayed': 0, 'deaths': 0, 'revives': 0, 'friendlies': 0, 'missionSuccessRate': 0, 'accuracy': 0, 'playerCount': 0}",[]
255,EUPHORIA III,Hawking,"{'name': 'Moon', 'description': 'A rocky, lonely moon with extremely valuable mineral deposits underneath the surface.'}","[{'name': 'Extreme Cold', 'description': 'Icy temperatures reduce rate of fire and delay heat buildup in weapons.'}, {'name': 'Meteor Storms', 'description': 'Meteors impact the surface causing massive damage.'}]",3809134104,"{'x': 0.3191681, 'y': 0.8730191}",[],1000000,1000000,False,Humans,Humans,1388.8889,,"{'missionsWon': 0, 'missionsLost': 0, 'missionTime': 0, 'terminidKills': 0, 'automatonKills': 0, 'illuminateKills': 0, 'bulletsFired': 0, 'bulletsHit': 0, 'timePlayed': 0, 'deaths': 0, 'revives': 0, 'friendlies': 0, 'missionSuccessRate': 0, 'accuracy': 0, 'playerCount': 0}",[]
256,DIASPORA X,L'estrade,"{'name': 'Mesa', 'description': ""A blazing-hot desert planet, it's rocky mesas are the sole interruptions to the endless sea of dunes.""}","[{'name': 'Intense Heat', 'description': 'High temperatures increase stamina drain and speed up heat buildup in weapons.'}, {'name': 'Sandstorms', 'description': 'Dense sandstorms reduce mobility and greatly reduce visibility for both enemy and friendly units.'}]",4020204519,"{'x': 0.5267236, 'y': 0.7475853}",[257],1000000,1000000,False,Terminids,Terminids,4.1666665,,"{'missionsWon': 0, 'missionsLost': 0, 'missionTime': 0, 'terminidKills': 0, 'automatonKills': 0, 'illuminateKills': 0, 'bulletsFired': 0, 'bulletsHit': 0, 'timePlayed': 0, 'deaths': 0, 'revives': 0, 'friendlies': 0, 'missionSuccessRate': 0, 'accuracy': 0, 'playerCount': 0}",[]
257,GEMSTONE BLUFFS,L'estrade,"{'name': 'Highlands', 'description': 'Rocky outcroppings punctuate fields of tall grass in a planet dominated by misty highland terrain.'}","[{'name': 'Thick Fog', 'description': 'Dense fog lightly reduce visibility for both enemy and friendly units.'}, {'name': 'Rainstorms', 'description': 'Torrential rainstorms reduce visibility.'}]",1588671273,"{'x': 0.6665664, 'y': 0.6070179}",[209],1000000,1000000,False,Terminids,Terminids,4.1666665,,"{'missionsWon': 0, 'missionsLost': 0, 'missionTime': 0, 'terminidKills': 0, 'automatonKills': 0, 'illuminateKills': 0, 'bulletsFired': 0, 'bulletsHit': 0, 'timePlayed': 0, 'deaths': 0, 'revives': 0, 'friendlies': 0, 'missionSuccessRate': 0, 'accuracy': 0, 'playerCount': 0}",[]
